0.85,0.77,0.62,0.85,0.73
0.85,0.77,0.68,0.85,0.8
0.85,0.77,0.85,0.85,1.0
0.55,0.77,0.85,0.62,0.47
0.55,0.77,0.85,0.62,0.47
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.62,0.85,0.73
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.62,0.73
0.85,0.77,0.68,0.62,0.58
0.85,0.77,0.68,0.62,0.58
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.55,0.77,0.62,0.85,0.47
0.55,0.77,0.62,0.85,0.47
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.44,0.85,0.62,0.42
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.55,0.77,0.62,0.85,0.47
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.62,0.73
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.68,0.62,0.58
0.55,0.77,0.85,0.62,0.47
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.68,0.62,0.58
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.85,0.62,0.73
0.55,0.77,0.62,0.85,0.47
0.55,0.77,0.62,0.85,0.47
0.85,0.77,0.85,0.85,1.0
0.85,0.77,0.62,0.85,0.73
0.85,0.77,0.85,0.85,1.0
